,loss (temperature=1),loss (temperature=11),loss (temperature=21),loss (temperature=31),loss (temperature=41),loss (temperature=51),loss (temperature=61),loss (temperature=71),data path
111,793.4155174921641,23998.241979400227,7029.634584598497,7566.77343565384,3907.5628830469486,9589.72324000819,6256.108901348675,25898.615211005108,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
112,26951.39353207516,10106.975616052505,609.5989398752841,8380.239654829289,128.802648872056,6340.416577527305,4165.736280632977,1021.4125150430374,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
113,11681.028773815317,4765.834251770246,564.5072789125992,45.86908296985367,19678.467757027094,556.974412353267,5056.007279176132,338.731945497902,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
114,5939.463716019007,385.59023356627847,102.28029407757896,7309.367847277327,133.9880449732188,4388.3535799274605,11321.697296233584,166.57778683186504,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
115,35871.82209055246,16424.182722978607,23438.77179784192,2184.964806912778,101.57513423700068,10707.009745703414,331.9793966954874,2234.5845037238687,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
116,8088.505281023782,32213.672645029685,16405.226011355913,553.0245454743986,3063.5040503544283,1173.5032684622747,8585.748733088954,349.3106844711156,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
117,16454.36558716501,22659.26762251172,8971.362722300672,177.66687968166147,17279.157675865943,65.6038984890149,883.6763245667532,3757.1716711097433,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
118,21691.57342027623,31482.17269693932,10997.443278550538,11842.311373497463,7928.753404683362,446.3729015659577,700.8541552723733,8421.135847817945,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
119,13121.782417546452,51.49229060673041,22222.559837919267,15625.651904655822,12353.243046505224,26322.09380745071,595.7745480491603,2909.375399269397,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
120,21356.9458341455,3613.634260538708,21413.39424712008,13173.927312317304,30465.924215092116,117.5919667694468,10990.73405291855,25.88323444677284,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
121,14554.27116676564,714.5679388561841,3573.923794191501,552.8077327948209,15487.07907267597,11247.751923019929,4950.307655933842,13201.980783930734,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
122,821.7851752972203,17436.787555039293,2564.41254243046,12218.4781346781,50.796842499643965,251.50730790326463,2239.298439434566,149.69248202832617,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
123,15203.365922422592,15797.157672695626,6235.613677501119,1151.908916476636,5633.328279852355,15408.669069418387,5330.973394153605,3917.742785810468,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
124,12041.318162751522,1880.666952191412,1713.5254702659483,17945.409605942154,27139.148283920684,12440.586633078576,254.69188775694585,136.9547282878701,data/brute_force/candidate_space_1048576_instances_9_seed_2026-03-28_15-16-30.csv
